,slack,m0,m1,m2,m3,m4,m5,m6,m7,DE0 onwind,DE1 onwind,DE2 onwind,DE offwind,DE solar,DE ror,DE solar thermal collector,DE central solar thermal collector,DE solar-rooftop,DE load shedding,DE OCGT,DE H2 Electrolysis,DE H2 Fuel Cell,DE Sabatier,DE battery charger,DE battery discharger,DE central heat pump,DE ground heat pump,DE water tanks charger,DE water tanks discharger,DE central water tanks charger,DE central water tanks discharger,DE resistive heater,DE central resistive heater,DE gas boiler,DE central gas boiler,DE central CHP electric,DE central CHP heat,DE BEV charger,DE PHS,DE hydro,DE gas Store,DE H2 Store,DE battery,DE water tank,DE central water tank,DE battery storage,p DE0 onwind,p DE1 onwind,p DE2 onwind,p DE offwind,p DE solar,p DE ror,p DE solar thermal collector,p DE central solar thermal collector,p DE solar-rooftop,p DE load shedding,p0 DE OCGT,p0 DE H2 Electrolysis,p0 DE H2 Fuel Cell,p0 DE Sabatier,p0 DE battery charger,p0 DE battery discharger,p0 DE central heat pump,p0 DE ground heat pump,p0 DE water tanks charger,p0 DE water tanks discharger,p0 DE central water tanks charger,p0 DE central water tanks discharger,p0 DE resistive heater,p0 DE central resistive heater,p0 DE gas boiler,p0 DE central gas boiler,p0 DE central CHP electric,p0 DE central CHP heat,p0 DE BEV charger,p1 DE OCGT,p1 DE H2 Electrolysis,p1 DE H2 Fuel Cell,p1 DE Sabatier,p1 DE battery charger,p1 DE battery discharger,p1 DE central heat pump,p1 DE ground heat pump,p1 DE water tanks charger,p1 DE water tanks discharger,p1 DE central water tanks charger,p1 DE central water tanks discharger,p1 DE resistive heater,p1 DE central resistive heater,p1 DE gas boiler,p1 DE central gas boiler,p1 DE central CHP electric,p1 DE central CHP heat,p1 DE BEV charger,p0 DE PHS,p0 DE hydro,p1 DE PHS,p1 DE hydro,p0 DE gas Store,p0 DE H2 Store,p0 DE battery,p0 DE water tank,p0 DE central water tank,p0 DE battery storage,p1 DE gas Store,p1 DE H2 Store,p1 DE battery,p1 DE water tank,p1 DE central water tank,p1 DE battery storage,Cost [%],Cost [€/a]
978,1.1,-1,-1,1,-1,1,1,-1,1,13.10527321,40801.71447,112630.3585,54056.39206,299999.6517,9992.867676,22.99479181,82.71263233,20487.25696,0.028417119,117.1175935,73839.87363,50925.50202,32323.31751,26.84067167,29.82296852,18601.18483,12418.90148,45382.66408,37706.97061,77937.71479,61623.3655,25543.8377,9543.045895,51549.49963,1694422.775,62818.12269,9422.718403,465300,6800,1267.132324,50867458.7,2549052.696,190.3377581,116365.9862,11862266.74,1057500,5769.08831,28439984.47,111796755.3,86740926.4,107105161.6,4751900.723,2900.003406,10436.91533,6801488.443,48.20839413,9267.420872,89587012.07,20777704.5,50891905.15,25641.62722,23077.4645,26086300.6,21174717.44,18085413.2,15162025.37,39855265.37,32064823.95,8803462.893,5443687.461,13066938.81,835.8815892,14853838.95,2604261.521,60168519.32,-3614.29414,-71669609.66,-12051068.61,-30535143.09,-23077.4645,-20769.71805,-65270537.71,-67020394.99,-16276871.88,-13645822.83,-35869738.83,-28858341.55,-7923116.604,-4899318.715,-11760244.93,-752.2934303,-6951596.629,-8125295.945,-54151667.39,-3661435.28,0,2593353.627,617547.033,-29841822.92,-34013577.73,-13059.03103,-7223293.039,-24928771.61,-27472032.18,29841822.4,34013577.73,13059.03104,6108446.53,21123856.73,27472032.18,1.1,95833220909
979,1.1,-1,-1,1,-1,1,1,-1,-1,1.24224851,38761.18411,112630.3609,54056.19103,299999.9322,9992.867676,2.411654947,9.103474127,22579.97017,0.003147928,4.184394675,74272.48043,57195.5507,31732.99117,2.389318891,2.654798768,19064.55608,12376.93674,41303.71267,35655.00565,72816.83713,53411.31071,25022.03878,8164.083441,51568.1984,1689010.773,64198.42424,9629.763636,465300,6800,1267.132324,51702251.1,2681241.948,13.86125167,111523.9615,9231416.064,1057500,543.3225497,27547286.73,112354607.4,82383064.24,107694815.4,4803024.963,280.6642935,1095.05473,7952329.648,4.932916238,283.7190069,89429219.47,21544944.81,49998432.65,2242.507527,2018.975035,25629846.41,20811723.69,8723842.353,6868317.637,30132105.15,24074080.25,8364409.172,4274409.675,13014768.54,88.16851936,14345785.8,2638134.136,60168548.05,-110.6504127,-71543375.58,-12496067.99,-29999059.59,-2018.256775,-1817.077531,-63695758.04,-65567916.16,-7851458.117,-6181485.874,-27118894.63,-21666672.22,-7527968.255,-3846968.707,-11713291.68,-79.35166742,-6713827.756,-8230978.505,-54151693.25,-3494130.643,0,2538441.502,617874.9076,-29603840.73,-34954679.45,-1016.18109,-6558269.417,-22890940.68,-27466744.85,29603841.5,34954679.45,1016.89935,5575128.937,19846126.29,27466718.99,1.100000501,95833264575
980,1.1,-1,-1,1,-1,1,-1,1,1,138.5737036,53270.19546,112630.3556,54030.8292,299991.1487,9992.867676,254.2974035,672.3808361,17438.25944,0.443012837,101.985686,74521.4435,47199.2164,32323.5144,281.2458505,312.4953894,14793.86041,11633.23435,115044.4415,97560.76643,98712.35033,60619.07907,1137552.94,56619.8829,47176.27456,92.65232597,52655.89281,7898.383922,465300,6800,1267.132324,50665735.19,2782337.164,1797.85571,112729.683,12579454.37,1057500,61041.17415,37797352.05,112700562.6,90676264.77,106954698.6,4730703.508,29690.82476,79597.88183,5471903.532,604.8677165,22458.57943,86081009.22,19593111.62,49271933.34,259623.169,233751.3601,21518183.34,20223949.25,26704045.45,22912242.89,49006028.23,40146872.22,13353701.73,21509779.4,13269637.88,11565.82006,14026314.69,2233279.743,60172139.64,-8758.845979,-68864807.37,-11364004.74,-29563160,-233660.8521,-210376.2241,-53770269.83,-64363696.57,-24033640.91,-20621018.6,-44105425.41,-36132185,-12018331.56,-19358801.46,-11942674.09,-10409.23806,-6564315.275,-6967832.797,-54154925.68,-3566599.802,0,2465696.483,617922.5096,-28782417.61,-32710666.87,-120371.3702,-7092251.925,-28759597.73,-27309008.35,28782514.32,32710666.87,120461.8782,5970853.906,24801044.55,27305750.07,1.100063157,95838723215
981,1.1,-1,-1,1,-1,1,-1,1,-1,113.6600845,50531.03809,112630.3534,54033.09523,299993.081,9992.867676,206.0216943,578.1633093,18779.5208,0.305564965,74.26921696,74008.69383,57877.90505,31412.13234,173.5288173,192.809797,15098.32395,11650.39441,124619.8046,106827.6844,96599.30769,60055.72722,1144252.068,52638.80516,46500.58202,58.05787309,52266.71527,7840.007291,465300,6800,1267.132324,51006616.8,2926429.087,899.893121,110257.7354,12359881.88,1057500,49432.07276,35804560.35,112694021.3,90683428.98,106932930.8,4713647.94,23597.4213,66665.47853,5886772.321,437.1209812,17251.14066,85790043.34,21232690.82,47399485.78,162362.5984,146180.4042,21971792.63,20199484.84,26336722.81,22611484.92,48509201.31,39766571.95,13331585.33,20189164,13328742.78,8566.161695,12873638.01,2211548.555,60170681.95,-6727.944859,-68632034.67,-12314960.67,-28439691.47,-146126.3385,-131562.3638,-54886230.68,-64238128.48,-23703050.53,-20350336.43,-43658281.18,-35789914.76,-11998426.8,-18170247.6,-11995868.5,-7709.545526,-6024862.587,-6900031.492,-54153613.75,-3595034.097,0,2486676.091,615316.4808,-28187754.61,-33803529.21,-65556.00254,-6997662.324,-28485278.5,-27356515.22,28187809.79,33803529.21,65610.06819,5906096.716,24593569.28,27354568.86,1.100037727,95836507755
982,1.1,-1,-1,1,-1,1,-1,-1,1,3.877689686,49080.55856,112630.3603,54056.40363,299999.9868,9992.867676,6.386741428,19.83747544,21371.83242,0.012295701,17.93185909,74244.70741,48023.44848,33637.9071,8.40163352,9.335148355,14505.08266,11887.40803,43063.57451,36752.59287,100020.9478,61159.29287,53411.66882,59029.9043,53622.24057,1608616.084,60717.98773,9107.698159,465300,6800,1267.132324,50793514.55,2406984.384,58.28222601,116321.2956,12960421.74,1057500,1684.322821,34923725.41,112835978.5,84838143.77,107492958.5,4740773.449,722.96384,2104.915804,7339823.781,17.22411021,1583.059935,85742402.11,19296533.13,49297388.56,8272.705344,7445.43481,21653876.99,20365920.38,12859713.88,10501841.31,37952842.7,30033660.89,11185249.98,17802713.91,12378965.15,339.7941288,14665478.73,2532066.173,60168519.32,-617.3933748,-68593921.69,-11191989.22,-29578433.13,-7445.43481,-6700.891329,-54307065.95,-64466606.27,-11573742.49,-9451657.176,-34157558.43,-27030294.8,-10066724.99,-16022442.52,-11141068.64,-305.8147159,-6863444.047,-7900046.461,-54151667.39,-3507950.137,0,2510516.317,617740.1284,-28943508.8,-31838507.17,-3840.908346,-7137949.599,-26912431,-27468508.04,28943508.58,31838507.17,3840.908346,6066048.416,22788533.47,27468508.04,1.1,95833220909
983,1.1,-1,-1,1,-1,1,-1,-1,-1,1.125755838,43276.11666,112630.3608,54056.41257,299999.9968,9992.867676,1.864124171,6.353272511,22879.73072,0.003065068,3.378441997,75058.97061,57368.22273,32500.31079,1.85477447,2.060860522,15623.69473,12024.67113,41284.3206,35636.61014,85151.06206,59079.6875,38047.30465,37465.55378,52411.00503,1668971.187,59889.89176,8983.483765,465300,6800,1267.132324,50811348.91,2675530.448,11.27808385,111473.2219,13451195.62,1057500,493.3902907,30901467.66,112897492.5,83695244.85,107672082,4791148.034,218.7357159,714.8102609,8061683.303,4.239565359,328.6307986,86511349.07,21225649.23,47983430.03,1809.397807,1628.458026,23057078.12,20363314.76,9311715.867,7414952.346,31944088.67,24354349.11,10073182.48,13234922.49,12821080.18,83.69390941,13505723.08,2462842.374,60168519.32,-128.1660115,-69209079.26,-12310876.55,-28790058.02,-1628.458026,-1465.612224,-57738303.65,-64300269.78,-8380544.28,-6673457.111,-28749679.8,-21918914.2,-9065864.23,-11911430.25,-11538972.17,-75.32451847,-6320678.4,-7684068.206,-54151667.39,-3444590.016,0,2513412.023,617796.3162,-28550245.49,-33779399.98,-781.1725323,-6752332.628,-25509367.07,-27786183.68,28550245.43,33779399.98,781.1725326,5786740.693,21114036.38,27786183.68,1.1,95833220909
984,1.1,-1,-1,1,-1,-1,1,1,1,37.6217289,59856.72135,112630.3564,21935.32447,299998.4723,9992.867676,35.60068934,64.10178294,317962.4052,2005.543247,11.83026874,114979.4659,40754.03833,42599.22042,114.8090821,127.5656468,21291.08493,11523.95834,121619.0192,104224.7738,92209.38558,97533.60197,15283.71071,33.79261905,48897.0028,7.776954915,47236.58137,7085.487205,465300,6800,1267.132324,61143511.16,2990122.735,926.2523998,142120.6405,10298071.24,1057500,16050.22814,38441137.57,101903144.9,33094249.12,100230478.8,4582152.751,3512.832769,7245.536265,101592837.9,3950.710188,4257.426746,129687743.6,26379836.29,77370364.89,124067.4918,111663.1581,29530974.11,20251408.49,41542579.31,35640386.55,75547641.46,64718930.71,10495293.12,37039.01541,19117812.39,3219.232747,18606118.14,2656166.291,60168615.94,-1660.396431,-103750194.8,-15300305.05,-46422218.94,-111660.7426,-100496.8423,-76279402.22,-65078104.54,-37388321.38,-32076347.89,-67992877.31,-58247037.64,-9445763.811,-33335.11387,-17206031.15,-2897.309472,-8707663.287,-8287238.826,-54151754.35,-4509714.408,0,3143146.439,617056.6842,-41810495.65,-54370126.86,-73406.16513,-10581419.35,-30110615.21,-30104733.69,35775850.19,54370126.86,73408.58064,8833484.521,26836668.61,30104646.73,1.100001686,95833367756
985,1.1,-1,-1,1,-1,-1,1,1,-1,399.4591016,31756.88036,112630.3099,48606.01145,299979.7008,9992.867676,446.9221661,900.8122648,90088.7828,0.968342347,159.5201499,78394.17616,397026.7575,30288.06862,323.2779937,359.1977707,21093.28333,12083.23235,146495.5863,129214.7769,94531.50173,66866.47159,18142.36092,824.4288474,44726.84393,109.468695,50937.63428,7640.645141,465300,6800,1267.132324,55128850.14,3085618.872,1542.733388,99999.61094,10121658.51,1057500,173431.0665,21571211.1,110877913.8,80152519.24,105045861.5,4653325.877,45197.22381,104363.3778,28790187.32,1262.834444,45393.5241,96458577.94,25846415.57,51320553.75,343408.409,309108.3157,29368558.67,20778621.25,39462457.43,34384426.29,62244016.82,52699219.94,10777455.57,772036.3035,16345787.96,36321.33156,12157822.5,2206990.859,60170149.23,-17703.4744,-77166862.36,-14990921.03,-30792332.25,-309067.5681,-278197.4841,-74408083.27,-66329359.44,-35516211.68,-30945983.66,-56019615.14,-47429297.94,-9699710.015,-694832.6731,-14711209.16,-32689.1984,-5689860.93,-6885811.48,-54153134.3,-3965933.436,0,2718406.687,607653.5447,-30278730.04,-40385768.63,-108576.4656,-7166060.502,-27648901.69,-28501951.17,30278713.96,40385768.63,108617.2132,6034275.106,24328506.49,28500484.25,1.100028434,95835698101
986,1.1,-1,-1,1,-1,-1,1,-1,1,11.40719453,39200.76695,112630.3588,54056.29363,299999.7238,9992.867676,19.3031109,60.13045678,22221.86686,0.024475848,41.14210683,73785.09324,51074.25139,32239.094,22.39167993,24.87964436,19282.77345,12512.75235,51911.20957,41577.46027,80259.24104,61520.7499,25037.72931,8030.462882,51370.28748,1693463.07,61632.68587,9244.90288,465300,6800,1267.132324,50910831.07,2553205.175,159.5336285,116289.9276,10919362.07,1057500,5001.022539,27240247.84,111680191.9,86880203.93,107057068.1,4740155.143,2411.545154,7314.864097,7404246.28,41.69714041,3676.063635,89654704.55,20871331.95,50852431.7,21376.36946,19238.73252,26548671.07,21283736.33,19238081.05,16178634.11,41777459.34,34121608.36,8544947.622,4423627.045,13183120.93,718.7924661,14757504.93,2566437.881,60168519.32,-1433.664818,-71723763.64,-12105372.53,-30511459.02,-19238.73252,-17314.85927,-66380917.28,-67386703.27,-17314272.94,-14560770.7,-37599713.41,-30709447.52,-7690452.86,-3981264.34,-11864808.84,-646.9132195,-6906512.308,-8007286.187,-54151667.39,-3660609.964,0,2580029.87,617580.4958,-29814303.57,-34133294.12,-10863.50202,-7281768.414,-25164126.83,-27447874.65,29814303.16,34133294.12,10863.50202,6146129.579,21686021.78,27447874.65,1.1,95833220909
987,1.1,-1,-1,1,-1,-1,1,-1,-1,11.60457238,37112.47274,112630.3587,54056.24718,299999.6937,9992.867676,19.59293802,68.51563596,22137.83482,0.024987914,31.66153111,74439.21284,57344.29681,31579.00576,16.84428362,18.71587069,19471.8068,12513.19021,65900.52672,51477.51069,82462.6414,61744.81658,24819.54581,6642.081949,50935.94938,1693655.033,61886.11163,9282.916745,465300,6800,1267.132324,51218838.82,2700897.274,107.0886239,112711.0454,11489525.68,1057500,5069.927134,25749795.13,111687441.2,87756854.5,106984490.6,4740093.038,2436.068685,8341.234376,7346261.946,40.67842659,2953.280788,89500663.51,21881479.24,49719051.56,16301.18226,14671.06404,26825713.56,21344923.07,20476519.85,17337386.29,41542107.11,33750420.45,8557135.236,3783814.215,13150437.34,677.4715686,14121612.78,2555749.654,60168519.32,-1151.779507,-71600530.8,-12691257.96,-29831430.94,-14671.06403,-13203.95763,-67087823.79,-67600686.96,-18428867.86,-15603647.66,-37387896.4,-30375378.41,-7701421.712,-3405432.793,-11835393.6,-609.7244118,-6608914.781,-7973938.921,-54151667.39,-3642504.368,0,2566631.847,617574.5018,-29410410.92,-34937664.04,-7428.155925,-7104683.004,-24957857.67,-27302369.9,29410410.51,34937664.04,7428.155928,6013201.437,21320381.72,27302369.9,1.1,95833220909
988,1.1,-1,-1,1,-1,-1,-1,1,1,110.4864226,50131.92729,112630.354,54035.98302,299993.6161,9992.867676,192.927976,455.5421011,17774.02885,0.355337963,82.24959013,74252.28671,47663.07825,31688.13707,224.274846,249.1942733,15876.51187,11839.95919,117408.7574,99651.90932,98850.95379,59787.99199,1146511.477,52322.11578,47702.16651,63.62050241,51945.37219,7791.805829,465300,6800,1267.132324,50148285.41,2885727.376,1467.849497,113345.7338,12189480.78,1057500,48308.85184,35507487.29,112674473.6,90642193.16,106941705.6,4727991.25,22313.76221,52978.78993,5566594.15,448.5298044,18818.59086,86450699.25,20113372.22,49047325.46,211683.429,190567.7631,22682765.38,20408044.36,26718563.42,22911266.82,49215614.79,40446012.07,12759509.06,18328703.26,13304099.37,7612.610999,13872433.54,2225485.261,60170626.4,-7339.250435,-69160559.4,-11665755.89,-29428395.27,-190515.0861,-171510.9868,-56626569.07,-64888430.77,-24046707.08,-20620140.14,-44294053.31,-36401410.87,-11483558.15,-16495832.94,-11973689.43,-6851.349899,-6492298.898,-6943514.014,-54153563.76,-3640591.502,0,2524347.181,617202.6713,-28665100.1,-33307574.78,-100514.2827,-7215584.079,-28600094.53,-27369962.32,28665154.2,33307574.78,100566.9597,6080143.824,24752053.29,27368065.95,1.100036758,95836423332
989,1.1,-1,-1,1,-1,-1,-1,1,-1,90.42195773,47922.68127,112630.3525,54038.38426,299995.304,9992.867676,156.4469033,384.7146323,18587.19847,0.254617744,69.34779513,73738.8255,57918.53622,30944.40071,133.7303505,148.5892783,15988.88939,11837.02585,128244.5157,110298.2618,97206.5565,59150.83849,1152312.763,49759.48337,46472.05623,48.08227779,53166.54187,7974.981281,465300,6800,1267.132324,50389816.93,2956835.29,717.2969549,110336.6141,12235799.25,1057500,39083.96321,33902182.99,112665731.5,90649875.62,106915355.1,4723524.944,17938.00122,43832.3116,5813161.154,338.7256529,15566.82037,85931668.09,21556536.76,47188875.13,126806.4554,114155.2992,22884906.36,20434760.98,27111002.24,23302548.01,48392926.97,39691485.78,12799814.88,17526667.92,13233637.8,6112.823843,12807134.07,2250901.9,60169698.9,-6071.059943,-68745334.47,-12502791.32,-28313325.08,-114125.8098,-102739.7693,-57135047.94,-64959130.82,-24399902.02,-20972293.21,-43553634.27,-35722337.2,-11519833.4,-15774001.13,-11910274.02,-5501.541458,-5993738.747,-7022813.928,-54152729.01,-3643772.586,0,2520255.325,615715.6121,-28072515.28,-34077384.61,-52776.70884,-7075411.761,-28267212.07,-27359127.54,28072543.62,34077384.61,52806.19818,5978057.751,24405063.58,27358065.93,1.100020578,95835013672
990,1.1,-1,-1,1,-1,-1,-1,-1,1,0.682835471,45691.90533,112630.3609,54056.41278,299999.9859,9992.867676,1.293539577,3.321312982,22407.28489,0.002139294,2.616368066,74634.59408,48451.98662,33106.43353,1.587592231,1.763991368,15534.27065,12013.1374,43004.75172,37055.89343,96273.19148,60494.46065,53036.16638,54136.95618,53714.02993,1619846.396,60968.11492,9145.217238,465300,6800,1267.132324,50825017.2,2538954.398,10.86488715,116119.2195,12083190.23,1057500,290.3157193,32703505.22,112932008.9,82495826.35,107725970.3,4821704.008,148.3179191,341.1990961,7933852.301,3.448154724,237.6756863,86251697.7,19684690.68,49316667.49,1654.19747,1488.777723,22631224.43,20355410.93,8868844.744,6985341.923,32657528.91,25581971.03,10452549.58,13795265.64,12414015.2,48.88864138,14641099.5,2534599.196,60168519.32,-92.69351767,-69001358.16,-11417120.59,-29590000.49,-1488.777723,-1339.899951,-56619098.98,-64269046.56,-7981960.27,-6286807.731,-29391776.02,-23023773.93,-9407294.618,-12415739.07,-11172613.68,-43.99977724,-6852034.566,-7907949.49,-54151667.39,-3444845.809,0,2528792.681,617833.7034,-28951648.78,-32662185.28,-736.8686665,-6916516.255,-25664927.98,-27708135.03,28951648.74,32662185.28,736.8686667,5919897.908,21855123,27708135.03,1.1,95833220909
991,1.1,-1,-1,1,-1,-1,-1,-1,-1,2.169229094,42654.37504,112630.3606,54056.41253,299999.957,9992.867676,3.463416544,11.56723811,21334.29514,0.00497418,7.689388973,74584.40545,57059.54809,32181.78324,2.984183748,3.31575972,16456.93956,12130.00347,41125.87463,35501.00318,83906.99071,57530.74019,37446.71335,32686.9761,52091.90177,1677230.272,60511.89336,9076.784004,465300,6800,1267.132324,50761299.61,2689819.872,18.49589835,111049.614,12256212.61,1057500,948.4787926,30133869.45,112505571.8,84941901.53,107489128.7,4771965.075,429.900877,1361.509492,7373072.205,8.05953906,795.0276595,86955978.29,21317507.89,48247274.75,2879.217378,2591.29564,23850403.96,20608751.77,12118852.61,9876084.562,34876503.1,27375705.01,9827701.952,11236111.07,12796527.52,127.1654204,13662289.64,2488625.407,60168519.32,-310.0607872,-69564782.63,-12364154.57,-28948364.85,-2591.29564,-2332.166076,-59669299.16,-65135206.24,-10906967.35,-8888476.106,-31388852.79,-24638134.51,-8844931.757,-10112499.97,-11516874.77,-114.4488783,-6393951.552,-7764511.271,-54151667.39,-3535319.832,0,2519869.01,617790.077,-28685319.19,-34037188.36,-1280.283764,-6930186.333,-25323143.14,-27614574.28,28685319.11,34037188.36,1280.283765,5899303.542,21309995.36,27614574.28,1.1,95833220909
992,1.1,-1,-1,-1,1,1,1,1,1,124.5776511,95580.55852,112630.3494,137.3424019,299996.4799,9992.867676,174.2905133,478.663245,283191.7504,0.644580772,56.46069568,98280.33585,22772.21379,43410.92898,47814.17473,53126.86081,18112.21053,10965.56663,127520.8928,109895.0074,85586.52825,72687.15448,16651.69558,4822.193389,51431.85202,32.94117234,64296.73134,9644.509701,465300,6800,1267.132324,72306387.78,2301264.268,258421.069,127721.0644,7510940.13,1057500,54358.28847,64563567.52,106817685.7,202192.1457,103042466,4654187.984,16449.49846,53201.86654,95005480.13,422.3207038,15756.14708,112706716,13368302.13,76797101.46,29558165.78,26602360.93,25589417.54,19457088.85,38292319.28,33077687.09,62563262.37,53785842.6,11075754.66,4257962.748,20309000.23,13142.66685,21877170.47,3863169.943,60168988.61,-6144.897361,-90165372.79,-7753615.235,-46078260.88,-26602349.2,-23942124.84,-65515607.99,-62527295.55,-34463087.35,-29769918.38,-56306936.13,-48407258.34,-9968179.193,-3832166.473,-18278100.21,-11828.40016,-10238515.78,-12053090.22,-54152089.75,-3574463.374,0,2422948.689,615353.1874,-43232906.71,-40012032.99,-23168484.65,-8155806.244,-24725591.32,-30429124.59,43232885.3,40012032.99,23168496.38,6770405.987,22204497.8,30428702.24,1.100008187,95833934148
993,1.1,-1,-1,-1,1,1,1,1,-1,160.4668812,95601.69565,112630.3439,14161.67199,299991.2245,9992.867676,210.2617457,527.0865955,181022.8848,0.417970862,71.18198862,107669.815,255739.8536,37448.8629,906.9746471,1007.749608,18403.68733,11588.06132,126885.7312,108474.8329,86237.32052,62912.44619,18639.38857,6115.775225,43102.65095,43.94784339,64792.99686,9718.949529,465300,6800,1267.132324,63074882.59,3546935.534,4499.268847,115913.2236,7661029.728,1057500,69548.20914,66408369.79,109727288.7,22664964.7,104595023.3,4655517.98,21395.20812,61900.4521,60023969.72,520.5080616,19229.69424,119441780.1,33112024.74,62441438.65,731326.7846,658209.0791,25834945.78,20450980.72,36087887.1,31159444,55798132.78,47762669.69,11262024.91,4768648.041,16502560.28,15023.80971,17703072.1,3224972.689,60169118.24,-7499.580753,-95553424.09,-19204974.35,-37464863.19,-658194.1062,-592388.1712,-65692631.78,-65302643.15,-32479098.39,-28043499.6,-50218319.5,-42986402.72,-10135822.42,-4291783.237,-14852304.25,-13521.42874,-8285037.742,-10061914.79,-54152206.42,-4164195.864,0,2905468.73,613312.6252,-36807730.26,-54066641.3,-368131.0079,-8422226.478,-23907846.06,-29817936.06,36807725.64,54066641.3,368145.9808,7102572.084,21452196.25,29817397.04,1.100010448,95834131166
994,1.1,-1,-1,-1,1,1,1,-1,1,12.77715527,40943.87158,112630.3591,54056.37786,299999.9005,9992.867676,19.55288549,76.31452663,20770.70279,0.041936611,35.94842879,73751.09532,50667.60064,32357.49873,44.14583519,49.05092799,18641.63631,12409.06972,43835.43439,37160.72889,75927.38675,61433.06043,25470.13406,9573.108659,51709.5788,1692933.441,63057.07853,9458.56178,465300,6800,1267.132324,50955020.09,2537153.728,291.4977507,116299.23,11349615.52,1057500,5614.535854,28593111.91,111889653,86185412.66,107153081.5,4712815.466,2436.925536,9958.511351,6820821.978,52.39528219,3315.232774,89621959.74,20717289.62,50980278.18,40115.56109,36104.00498,25931308.04,21066156.02,15748394.51,13053334.16,37996581.48,30531979.81,8777917.079,5392832.022,13074895.61,881.1046508,14898092.06,2610982.332,60168519.32,-1292.940782,-71697567.79,-12016027.98,-30588166.91,-36104.00498,-32493.60448,-64816652.21,-66597491.59,-14173555.06,-11748000.74,-34196923.33,-27478781.83,-7900125.371,-4853548.82,-11767406.05,-792.9941857,-6972307.082,-8146264.876,-54151667.39,-3667341.861,0,2595224.886,617447.0691,-29917907.36,-34031363.85,-20555.22183,-7216873.948,-24696087.53,-27446106.38,29917906.78,34031363.85,20555.22183,6096653.043,21031144.01,27446106.38,1.1,95833220909
995,1.1,-1,-1,-1,1,1,1,-1,-1,10.31451691,38681.96314,112630.3597,54055.68318,299999.7421,9992.867676,20.34617648,73.40609129,21944.02153,0.029204377,28.81235421,74178.68901,57221.42307,31597.27124,30.1036143,33.44846033,18947.60777,12364.51689,42760.73775,35951.32996,77727.73607,58305.30265,25131.03411,8178.978628,51331.25626,1692552.539,62961.56868,9444.235302,465300,6800,1267.132324,51291490.69,2695325.15,165.3635388,112507.3574,11340475.94,1057500,4497.863837,27028771.17,112005284.3,86518121.4,107232658.3,4736264.192,2377.812255,8503.644986,7184633.117,47.79977562,2605.756674,89458933.24,21782755.29,49784391.3,28202.90529,25382.61476,26286017.21,21014278.95,16128405.35,13436263.29,39298532.15,31753782.98,8947349.211,4693402.916,13140047.7,761.4731795,14143989.76,2583229.611,60168519.32,-1016.245103,-71567146.59,-12633998.07,-29870634.78,-25382.61476,-22844.35328,-65736617.25,-66421799.52,-14515564.81,-12092636.96,-35368678.94,-28578404.69,-8052614.29,-4224062.624,-11826042.93,-685.3258616,-6619387.209,-8059676.387,-54151667.39,-3664034.07,0,2584866.639,617554.5865,-29449439.61,-34705113.34,-11742.31993,-6995229.061,-24652380.54,-27697094.14,29449439.13,34705113.34,11742.31993,5915927.539,21037484.59,27697094.14,1.1,95833220909
996,1.1,-1,-1,-1,1,1,-1,1,1,204.6530954,52978.41351,112630.3504,53944.27991,299990.2867,9992.867676,403.604494,1186.185238,18401.88919,0.577167539,142.317193,74509.1876,46939.44947,32469.96915,739.8868922,822.0965469,14817.83488,11657.80689,111690.931,94230.52304,98866.22176,60570.41865,1131078.773,56849.88089,46810.79962,122.6522763,52961.87986,7944.281979,465300,6800,1267.132324,50970302.75,2749649.616,4179.870277,112547.9933,12166788.38,1057500,91075.8367,37560595.51,112679105.5,90588173.17,106931005.8,4733059.129,43842.49271,135114.701,5896233.708,844.4563655,31537.56409,86101223.26,19423140.92,49458073.86,592211.7109,533080.51,21498229.15,20190751.18,26139143.7,22402374.17,49536376.93,40769998.53,13458762.04,21433042.89,13208841.09,16834.60352,14164308.8,2253417.383,60172118.13,-12299.64999,-68880978.61,-11265421.74,-29674844.31,-532990.5398,-479772.459,-53685757.86,-64203662.27,-23525229.33,-20162136.75,-44582739.24,-36692998.68,-12112885.84,-19289738.6,-11887956.98,-15151.14317,-6628896.516,-7030662.235,-54154906.32,-3559040.786,0,2460330.32,617725.5736,-28885105.07,-32638604.78,-299909.7584,-7048230.938,-28628881.89,-27259755.79,28885200.19,32638604.78,299999.7285,5925375.774,24816141.18,27256516.87,1.100062782,95838690518
